order_id,customer_id,order_date,total,status,returned
1638,2167,2025-12-08,1107.65,completed,False
1639,1909,2025-09-20,102.41,completed,False
1640,1304,2026-01-14,321.04,returned,True
1641,861,2025-09-04,101.48,completed,False
1642,1540,2025-10-13,545.02,returned,True
1643,1598,2025-09-17,46.3,completed,False
1644,2071,2025-11-04,86.44,completed,False
1645,1095,2025-10-03,890.49,completed,False
1646,2176,2025-09-08,357.67,returned,True
1647,531,2025-08-11,84.86,completed,False
1648,916,2025-12-01,397.04,returned,True
1649,2159,2025-09-11,141.43,returned,True
1650,1763,2025-11-17,69.75,completed,False
1651,1333,2026-01-06,802.9,returned,True
1652,2387,2025-08-26,212.04,returned,True
1653,1357,2025-12-24,226.49,completed,False
1654,1095,2025-09-11,85.17,completed,False
1655,2399,2025-10-29,1154.55,returned,True
1656,1253,2025-10-23,226.9,completed,False
1657,1177,2025-11-12,545.99,returned,True
1658,1120,2025-10-28,163.31,completed,False
1659,2225,2026-01-07,255.16,completed,False
1660,1924,2025-12-09,109.9,completed,False
1661,902,2025-08-08,469.05,completed,False
1662,1925,2025-11-15,868.66,completed,False
1663,1795,2026-01-08,465.73,completed,False
1664,2332,2026-01-09,783.35,completed,False
1665,2355,2025-09-18,271.68,cancelled,False
1666,907,2026-01-08,381.28,completed,False
1667,681,2025-12-02,174.23,returned,True
1668,946,2025-08-08,119.1,completed,False
1669,1946,2025-11-11,36.35,completed,False
1670,1228,2025-10-12,420.61,returned,True
1671,2131,2026-01-27,579.86,completed,False
1672,882,2026-01-14,105.1,completed,False
1673,1827,2025-10-31,71.59,returned,True
1674,2158,2025-11-26,266.83,completed,False
1675,1373,2025-12-13,932.43,returned,True
1676,1130,2025-10-22,187.98,completed,False
1677,827,2025-11-09,191.77,completed,False
1678,2179,2025-10-17,419.0,returned,True
1679,1392,2025-08-17,444.55,completed,False
1680,1453,2025-09-02,653.07,completed,False
1681,1121,2025-08-19,585.59,completed,False
1682,1555,2026-01-04,484.39,completed,False
1683,536,2025-11-20,37.57,completed,False
1684,859,2025-10-08,215.54,completed,False
1685,1765,2026-01-29,506.74,returned,True
1686,1366,2025-10-22,266.63,completed,False
1687,2477,2025-11-24,278.8,completed,False
1688,2137,2026-01-30,558.16,completed,False
1689,511,2025-10-14,74.74,completed,False
1690,1152,2026-01-15,97.03,completed,False
1691,1705,2025-12-01,188.63,completed,False
1692,1879,2025-09-18,727.86,returned,True
1693,820,2025-08-13,117.09,completed,False
1694,1640,2025-10-17,991.73,returned,True
1695,1514,2025-11-17,38.97,completed,False
1696,1844,2025-12-02,297.18,completed,False
1697,1298,2026-01-20,557.84,completed,False
1698,2287,2025-10-29,39.56,returned,True
1699,1887,2026-01-27,249.05,returned,True
1700,1399,2025-08-12,1145.43,returned,True
1701,1979,2025-09-03,211.53,returned,True
1702,2051,2025-10-07,43.8,completed,False
1703,804,2025-09-10,18.1,completed,False
1704,1663,2025-09-15,221.45,completed,False
1705,1121,2026-01-02,224.19,completed,False
1706,2492,2025-09-18,22.01,completed,False
1707,1576,2026-01-18,549.86,returned,True
1708,904,2026-01-19,111.3,completed,False
1709,1540,2025-10-29,66.97,completed,False
1710,2418,2026-01-29,250.0,completed,False
1711,2022,2025-08-29,281.12,completed,False
1712,905,2025-12-05,419.9,completed,False
1713,1759,2026-01-15,1297.71,completed,False
1714,1202,2025-11-27,217.44,completed,False
1715,2070,2025-09-24,479.22,completed,False
1716,1720,2026-01-20,616.89,returned,True
1717,2062,2025-08-07,122.75,returned,True
1718,540,2025-10-15,97.15,completed,False
1719,1643,2025-10-28,136.35,completed,False
1720,1981,2025-10-28,624.94,completed,False
1721,2304,2025-09-09,572.49,completed,False
1722,1034,2026-01-22,858.05,returned,True
1723,1444,2025-10-03,58.74,completed,False
1724,2204,2025-08-18,629.89,returned,True
1725,1676,2025-08-28,793.25,returned,True
1726,1177,2026-01-19,232.33,returned,True
1727,1161,2025-08-10,551.06,completed,False
1728,2077,2025-09-26,736.09,completed,False
1729,978,2025-10-14,132.87,returned,True
1730,553,2025-11-10,221.25,completed,False
1731,1234,2026-01-07,274.34,returned,True
1732,2214,2025-10-24,462.53,completed,False
1733,1101,2026-01-22,1261.64,completed,False
1734,1327,2025-10-23,780.65,completed,False
1735,2254,2025-11-20,102.6,returned,True
1736,2460,2025-11-07,552.36,completed,False
1737,1117,2026-01-21,1418.64,returned,True
1738,1788,2025-09-23,842.22,returned,True
1739,1249,2025-10-12,55.53,returned,True
1740,759,2025-10-20,178.16,returned,True
1741,2221,2025-12-14,349.08,returned,True
1742,1800,2026-01-15,37.9,returned,True
1743,1369,2026-01-09,82.94,returned,True
1744,2331,2025-11-21,235.69,completed,False
1745,795,2025-09-10,76.38,completed,False
1746,2209,2026-01-04,33.78,completed,False
1747,1409,2026-01-25,37.49,returned,True
1748,1465,2026-01-06,249.51,completed,False
1749,732,2025-10-10,772.58,completed,False
1750,995,2025-11-06,160.12,returned,True
1751,1231,2025-10-09,78.1,completed,False
1752,713,2025-10-13,352.03,cancelled,False
1753,2480,2025-09-05,1105.5,completed,False
1754,577,2025-12-17,346.75,returned,True
1755,1235,2025-10-09,194.44,completed,False
1756,1828,2025-12-24,314.87,completed,False
1757,1810,2025-08-29,144.97,completed,False
1758,533,2025-10-27,104.83,completed,False
1759,1329,2026-01-22,65.55,returned,True
1760,2231,2025-09-01,378.53,returned,True
1761,949,2026-01-30,99.59,completed,False
1762,1490,2026-01-09,330.21,completed,False
1763,2132,2026-02-02,803.54,cancelled,False
1764,967,2026-01-07,552.98,returned,True
1765,631,2025-09-12,202.88,completed,False
1766,1383,2025-12-09,990.75,returned,True
1767,2001,2025-09-16,188.97,completed,False
1768,1426,2025-10-31,944.97,completed,False
1769,557,2025-10-23,308.79,completed,False
1770,863,2025-12-30,104.41,returned,True
1771,1899,2025-10-19,220.12,completed,False
1772,1870,2025-09-04,696.1,returned,True
1773,1950,2026-01-21,135.39,completed,False
1774,1157,2025-10-17,329.18,returned,True
1775,2440,2025-09-23,1026.46,returned,True
1776,2328,2025-09-22,317.43,completed,False
1777,2167,2026-01-21,1307.6,returned,True
1778,1135,2026-01-13,593.38,completed,False
1779,637,2025-12-09,457.41,completed,False
1780,2447,2025-09-26,1018.12,returned,True
1781,1406,2025-09-11,190.02,completed,False
1782,2388,2025-10-09,193.12,completed,False
1783,2285,2025-08-12,549.49,returned,True
1784,979,2026-01-28,108.4,completed,False
1785,1655,2025-08-15,447.23,completed,False
1786,1421,2025-11-13,58.32,returned,True
1787,959,2025-11-06,130.74,completed,False
1788,1324,2025-10-03,277.8,completed,False
1789,1982,2025-09-09,263.98,completed,False
1790,1623,2025-12-02,315.1,returned,True
1791,2323,2025-12-25,656.95,completed,False
1792,809,2025-09-25,583.08,completed,False
1793,676,2025-08-22,780.38,completed,False
1794,743,2025-09-13,529.7,returned,True
1795,2303,2025-09-09,404.25,completed,False
1796,1205,2025-12-29,1189.46,returned,True
1797,1248,2025-09-18,1157.83,returned,True
1798,607,2025-09-17,324.55,completed,False
1799,1296,2025-11-11,318.26,completed,False
1800,2150,2025-08-27,121.91,returned,True
1801,2269,2025-08-28,424.83,completed,False
1802,881,2025-08-26,786.31,returned,True
1803,884,2025-09-23,535.17,returned,True
1804,627,2025-08-22,286.24,returned,True
1805,1153,2025-08-28,646.64,completed,False
1806,1165,2025-12-02,451.06,returned,True
1807,806,2026-01-14,174.15,completed,False
1808,695,2025-09-30,486.85,completed,False
1809,2485,2025-12-08,573.09,returned,True
1810,1794,2025-10-23,395.3,completed,False
1811,537,2025-08-22,817.32,completed,False
1812,2126,2025-12-31,589.38,completed,False
1813,1501,2025-10-08,1197.13,completed,False
1814,1797,2025-10-02,133.59,completed,False
1815,747,2026-01-07,35.42,completed,False
1816,1111,2025-08-08,200.05,returned,True
1817,1782,2025-11-28,33.81,completed,False
1818,1429,2026-01-08,231.48,returned,True
1819,1819,2025-08-14,125.82,returned,True
1820,2426,2025-09-16,67.77,completed,False
1821,1321,2025-12-10,404.15,returned,True
1822,608,2025-08-12,184.59,returned,True
1823,1708,2025-08-23,164.56,returned,True
1824,1599,2025-11-15,176.17,completed,False
1825,1085,2026-01-19,233.93,completed,False
1826,2206,2025-10-21,17.61,completed,False
1827,2324,2025-12-29,11.73,returned,True
1828,923,2025-10-30,614.92,returned,True
1829,2440,2025-08-08,29.1,completed,False
1830,1367,2026-01-18,530.32,returned,True
1831,1804,2025-09-27,1059.47,completed,False
1832,1273,2026-01-26,157.65,returned,True
1833,2143,2025-09-26,702.63,completed,False
1834,1253,2026-01-06,1133.22,completed,False
1835,2168,2025-09-12,276.55,completed,False
1836,2244,2025-09-15,255.92,completed,False
1837,1527,2025-09-03,432.87,returned,True
1838,949,2025-11-14,287.62,completed,False
1839,2048,2025-10-06,773.46,returned,True
1840,1203,2025-10-21,296.79,completed,False
1841,1507,2026-01-26,284.75,cancelled,False
1842,1505,2026-01-28,117.57,cancelled,False
1843,2389,2026-01-14,40.37,completed,False
1844,2416,2025-08-13,206.33,completed,False
1845,1984,2026-01-20,212.75,completed,False
1846,1488,2025-09-25,65.34,completed,False
1847,875,2025-10-22,538.08,completed,False
1848,1471,2025-11-21,133.94,completed,False
1849,748,2025-09-10,423.58,completed,False
1850,2118,2025-12-06,147.76,returned,True
1851,1700,2025-10-13,872.89,completed,False
1852,1785,2026-01-15,520.58,completed,False
1853,588,2025-11-24,498.57,returned,True
1854,823,2026-01-15,211.41,completed,False
1855,1076,2025-11-14,296.27,completed,False
1856,782,2025-12-30,67.4,completed,False
1857,2414,2025-10-13,149.53,completed,False
1858,2492,2025-11-03,377.16,completed,False
1859,1566,2026-01-01,221.7,completed,False
1860,2480,2025-08-24,402.05,returned,True
1861,1045,2025-09-25,150.06,completed,False
1862,721,2025-10-16,189.88,returned,True
1863,623,2025-12-29,202.35,completed,False
1864,1697,2025-12-25,152.45,completed,False
1865,1670,2025-08-29,1100.32,returned,True
1866,1609,2025-08-11,262.91,completed,False
1867,1743,2025-11-27,201.28,completed,False
1868,1224,2025-09-28,441.31,completed,False
1869,2416,2026-01-28,1106.55,completed,False
1870,969,2025-11-03,683.96,returned,True
1871,2259,2025-09-11,519.79,returned,True
1872,1735,2025-09-25,552.6,completed,False
1873,2059,2025-12-25,11.22,completed,False
1874,1552,2025-10-14,538.27,completed,False
1875,726,2025-11-30,50.27,completed,False
1876,2137,2025-12-19,249.74,completed,False
1877,759,2025-12-11,52.36,completed,False
1878,1270,2025-11-11,70.98,completed,False
1879,1422,2025-09-12,419.54,returned,True
1880,768,2025-12-02,13.0,completed,False
1881,2363,2025-12-03,1489.22,returned,True
1882,708,2025-08-08,744.2,returned,True
1883,2054,2025-11-26,498.56,completed,False
1884,1764,2025-08-29,275.89,returned,True
1885,2377,2025-10-10,773.36,completed,False
1886,2152,2025-10-16,441.72,completed,False
1887,1113,2025-10-29,118.5,completed,False
1888,1393,2025-08-20,271.29,completed,False
1889,1381,2025-11-17,93.72,completed,False
1890,707,2025-08-27,1306.41,returned,True
1891,680,2025-12-30,958.45,returned,True
1892,634,2025-09-10,626.34,completed,False
1893,1865,2025-10-24,48.2,completed,False
1894,721,2025-09-12,234.55,cancelled,False
1895,990,2026-01-01,411.01,completed,False
1896,893,2025-11-14,13.4,completed,False
1897,2480,2026-01-21,877.34,completed,False
1898,587,2025-09-12,44.01,returned,True
1899,579,2025-11-20,419.49,completed,False
1900,1301,2025-12-13,1063.08,returned,True
1901,1672,2026-01-08,331.53,completed,False
1902,584,2025-10-03,1608.05,completed,False
1903,1689,2025-12-11,766.44,returned,True
1904,1099,2025-10-11,297.55,completed,False
1905,2453,2025-08-06,338.89,returned,True
1906,862,2025-11-04,73.8,completed,False
1907,630,2025-08-28,141.52,completed,False
1908,2154,2025-09-01,551.08,returned,True
1909,1816,2025-10-27,408.49,completed,False
1910,2161,2025-11-01,677.22,completed,False
1911,2498,2025-08-25,12.29,completed,False
1912,2281,2025-08-29,59.54,completed,False
1913,1138,2025-10-04,139.65,completed,False
1914,2041,2025-11-17,99.88,returned,True
1915,719,2025-08-07,127.09,returned,True
1916,668,2025-10-08,60.1,completed,False
1917,2461,2025-09-07,339.63,completed,False
1918,1090,2026-01-01,161.45,completed,False
1919,1957,2026-01-24,1378.62,returned,True
1920,1851,2025-11-10,73.93,completed,False
1921,2258,2026-01-23,170.98,returned,True
1922,825,2025-12-02,858.51,completed,False
1923,829,2025-10-14,215.64,returned,True
1924,1022,2025-12-17,123.56,completed,False
1925,2341,2025-10-06,1155.16,completed,False
1926,1199,2025-12-29,447.86,completed,False
1927,1701,2025-10-14,34.19,completed,False
1928,1591,2025-10-06,15.43,completed,False
1929,1345,2025-08-17,713.07,returned,True
1930,1198,2025-08-29,911.07,returned,True
1931,843,2025-12-22,996.14,returned,True
1932,1926,2025-12-26,281.69,completed,False
1933,2210,2025-10-21,191.41,completed,False
1934,2227,2025-12-20,35.87,returned,True
1935,970,2025-11-25,207.99,completed,False
1936,1176,2026-01-02,89.42,returned,True
1937,2214,2025-11-22,1209.57,completed,False
1938,1332,2025-09-25,384.19,completed,False
1939,609,2025-09-09,109.85,completed,False
1940,1032,2025-08-29,366.74,completed,False
1941,1620,2026-01-15,364.48,returned,True
1942,1700,2026-01-16,354.86,returned,True
1943,675,2025-10-19,154.97,completed,False
1944,809,2025-08-25,103.2,returned,True
1945,1586,2025-10-15,251.94,completed,False
1946,1995,2025-11-10,927.51,completed,False
1947,1049,2025-08-21,677.58,completed,False
1948,818,2025-11-16,33.92,completed,False
1949,1335,2025-10-23,43.14,completed,False
1950,1383,2025-12-19,60.16,completed,False
1951,2116,2025-08-16,691.81,returned,True
1952,1535,2025-12-19,393.64,returned,True
1953,1563,2025-12-12,1103.22,completed,False
1954,1432,2026-01-06,342.09,returned,True
1955,2060,2026-01-09,710.87,completed,False
1956,1626,2025-09-03,69.73,returned,True
1957,2467,2025-09-05,258.94,returned,True
1958,1810,2025-12-18,79.97,completed,False
1959,1335,2026-01-03,378.64,completed,False
1960,544,2026-01-14,173.31,completed,False
1961,2292,2025-09-24,247.39,cancelled,False
1962,705,2025-09-29,470.65,returned,True
1963,1773,2025-09-11,1235.3,completed,False
1964,2009,2025-12-24,329.67,returned,True
1965,1867,2025-09-06,1268.44,returned,True
1966,1326,2025-09-17,243.85,completed,False
1967,2321,2025-08-28,243.35,completed,False
1968,544,2025-12-28,1080.67,completed,False
1969,1437,2025-09-05,486.52,returned,True
1970,1660,2026-01-30,180.99,completed,False
1971,1674,2025-11-11,357.12,completed,False
1972,1016,2025-09-05,228.73,completed,False
1973,1301,2026-01-06,554.01,returned,True
1974,599,2025-08-12,464.07,returned,True
1975,902,2025-12-17,258.25,returned,True
1976,1876,2025-11-19,438.78,completed,False
1977,2390,2025-12-05,156.18,completed,False
1978,1314,2025-08-11,1139.0,returned,True
1979,1457,2025-09-02,1367.01,completed,False
1980,1735,2025-08-26,706.2,completed,False
1981,1417,2025-09-30,315.29,returned,True
1982,1013,2026-01-27,323.09,returned,True
1983,689,2026-01-16,674.72,returned,True
1984,998,2025-12-22,843.98,returned,True
1985,1429,2025-09-05,23.23,completed,False
1986,2262,2025-09-12,318.1,completed,False
1987,531,2025-11-07,123.93,completed,False
1988,1663,2025-10-28,243.43,completed,False
1989,2243,2025-08-15,89.49,completed,False
1990,1968,2026-01-06,391.19,completed,False
1991,1618,2026-01-13,870.72,completed,False
1992,2375,2025-12-31,113.87,completed,False
1993,1317,2025-08-06,303.08,returned,True
1994,1015,2025-10-13,202.65,completed,False
1995,2235,2025-12-31,111.85,completed,False
1996,883,2025-10-28,401.22,completed,False
1997,2101,2026-01-08,30.2,completed,False
1998,553,2025-11-07,1810.27,returned,True
1999,516,2025-10-02,796.9,completed,False
2000,1184,2026-02-02,177.96,returned,True
2001,2195,2025-11-30,76.12,completed,False
2002,700,2025-12-18,105.3,completed,False
2003,573,2025-08-28,81.24,completed,False
2004,1650,2025-12-05,410.13,completed,False
2005,2457,2025-08-20,559.58,completed,False
2006,2132,2025-11-07,152.01,returned,True
2007,1129,2025-08-16,82.38,completed,False
2008,2137,2025-09-04,55.53,returned,True
2009,2244,2025-10-17,219.14,completed,False
2010,1251,2025-09-08,429.16,returned,True
2011,1207,2025-12-02,185.62,completed,False
2012,1484,2025-11-03,32.13,completed,False
2013,1167,2025-08-14,144.27,completed,False
2014,994,2025-12-25,404.09,returned,True
2015,2397,2025-09-30,458.23,completed,False
2016,1847,2025-10-28,78.38,returned,True
2017,1838,2025-10-28,480.03,completed,False
2018,506,2025-11-26,340.03,completed,False
2019,2366,2025-12-18,58.72,completed,False
2020,998,2025-12-16,241.07,completed,False
2021,1623,2025-08-19,311.16,completed,False
2022,1563,2025-12-03,469.29,returned,True
2023,1673,2026-01-18,246.92,returned,True
2024,547,2025-08-29,907.03,completed,False
2025,617,2025-09-24,179.01,completed,False
2026,691,2025-12-11,29.69,returned,True
2027,2393,2026-01-28,142.91,returned,True
2028,1978,2025-08-16,349.17,completed,False
2029,2396,2025-09-25,544.49,returned,True
2030,1899,2025-12-26,63.14,completed,False
2031,1935,2025-09-24,1208.21,returned,True
2032,1129,2025-11-13,134.88,returned,True
2033,789,2025-08-12,405.12,cancelled,False
2034,1832,2025-12-19,130.97,returned,True
2035,1794,2026-01-28,26.95,completed,False
2036,2460,2025-11-17,469.32,completed,False
2037,752,2025-12-15,15.34,completed,False
2038,2064,2025-10-15,265.28,returned,True
2039,2279,2025-08-13,563.62,returned,True
2040,1886,2025-12-19,144.32,completed,False
2041,2185,2025-09-15,725.75,returned,True
2042,604,2025-09-04,130.31,returned,True
2043,1927,2026-01-14,292.4,completed,False
2044,1747,2026-01-09,729.11,completed,False
2045,2036,2025-12-26,114.15,completed,False
2046,875,2025-11-25,1062.98,completed,False
2047,605,2025-12-03,1157.31,completed,False
2048,982,2025-08-27,302.84,completed,False
2049,2181,2025-12-14,857.41,returned,True
2050,2198,2025-08-29,368.53,returned,True
2051,1685,2025-11-14,185.03,returned,True
2052,2343,2025-12-10,213.46,completed,False
2053,1981,2025-10-30,131.9,completed,False
2054,1811,2025-11-15,108.14,completed,False
2055,811,2025-10-24,32.37,completed,False
2056,2057,2026-01-01,390.26,completed,False
2057,1758,2025-10-03,576.67,completed,False
2058,2200,2025-08-24,1251.25,completed,False
2059,2364,2025-08-11,271.51,completed,False
2060,1603,2026-02-01,1148.86,completed,False
2061,2237,2025-12-16,410.72,cancelled,False
2062,1311,2026-01-01,543.6,completed,False
2063,727,2025-08-18,90.3,completed,False
2064,1928,2025-10-08,687.82,returned,True
2065,1033,2026-01-01,231.86,completed,False
2066,2386,2025-10-20,245.77,completed,False
2067,1145,2025-10-24,47.21,completed,False
2068,560,2026-01-08,529.26,completed,False
2069,878,2026-01-15,253.49,returned,True
2070,883,2025-11-22,451.06,completed,False
2071,1845,2026-01-30,294.02,completed,False
2072,1593,2025-10-09,798.88,returned,True
2073,663,2025-09-07,801.27,completed,False
2074,2163,2026-01-16,219.05,completed,False
2075,1209,2025-11-01,911.8,completed,False
2076,2133,2025-11-06,1887.71,returned,True
2077,1424,2025-08-27,893.08,completed,False
2078,1612,2026-01-20,592.71,completed,False
2079,1178,2025-10-03,1598.3,returned,True
2080,1036,2025-11-06,45.47,completed,False
2081,1943,2026-01-11,486.26,completed,False
2082,1819,2025-10-06,45.76,completed,False
2083,2147,2025-11-12,429.83,returned,True
2084,2216,2025-09-09,42.56,completed,False
2085,1607,2026-01-06,250.81,completed,False
2086,810,2025-09-01,1372.79,cancelled,False
2087,1570,2026-01-30,464.9,returned,True
2088,750,2025-11-12,16.11,completed,False
2089,1000,2026-01-19,97.38,completed,False
2090,1814,2025-12-24,1121.29,returned,True
2091,2376,2025-11-17,262.54,completed,False
2092,689,2025-10-13,873.87,returned,True
2093,915,2025-12-24,53.39,completed,False
2094,1388,2025-12-22,312.87,completed,False
2095,1429,2025-11-23,1003.59,completed,False
2096,1570,2026-01-14,390.41,completed,False
2097,1497,2025-12-01,771.09,completed,False
2098,1736,2025-09-11,92.38,returned,True
2099,716,2025-09-08,105.17,returned,True
2100,2201,2025-12-11,43.39,completed,False
2101,2236,2025-10-16,1275.01,returned,True
2102,635,2025-11-09,72.44,returned,True
2103,677,2026-01-21,245.72,completed,False
2104,1491,2025-08-09,429.03,returned,True
2105,937,2025-12-30,525.63,returned,True
2106,2396,2025-12-15,103.71,returned,True
2107,955,2025-11-17,120.81,completed,False
2108,1025,2025-11-26,2089.08,completed,False
2109,2387,2025-11-11,358.26,cancelled,False
2110,1717,2025-08-08,437.18,returned,True
2111,1297,2026-01-27,716.64,completed,False
2112,522,2025-08-21,229.44,completed,False
2113,1705,2026-01-28,866.88,completed,False
2114,602,2025-12-24,1109.87,returned,True
2115,2338,2025-08-09,30.02,returned,True
2116,632,2025-10-17,334.51,completed,False
2117,1236,2025-12-23,423.5,returned,True
2118,651,2025-08-21,585.91,completed,False
2119,506,2025-08-11,109.74,completed,False
2120,2341,2025-09-08,13.92,completed,False
2121,2117,2025-10-01,72.32,returned,True
2122,2371,2025-12-26,168.56,completed,False
2123,1763,2025-09-09,292.95,returned,True
2124,2045,2025-10-30,443.43,returned,True
2125,2453,2025-11-15,525.09,completed,False
2126,1721,2026-01-30,991.32,returned,True
2127,1981,2025-12-09,509.23,completed,False
2128,1914,2025-12-02,164.79,cancelled,False
2129,2379,2025-10-31,159.74,completed,False
2130,2470,2025-12-14,438.81,returned,True
2131,1498,2025-10-16,749.77,cancelled,False
2132,2005,2026-01-13,326.62,completed,False
2133,1969,2025-09-08,548.14,completed,False
2134,1020,2025-11-18,369.08,returned,True
2135,1436,2025-11-26,212.55,returned,True
2136,2021,2026-01-28,24.32,completed,False
2137,947,2025-12-19,683.92,returned,True
2138,2224,2025-11-20,166.35,returned,True
2139,1242,2025-11-14,347.97,completed,False
2140,1354,2025-12-29,71.55,completed,False
2141,1863,2025-11-19,985.2,completed,False
2142,803,2025-11-18,1293.32,completed,False
2143,2321,2025-09-22,142.89,completed,False
2144,2157,2025-08-14,331.54,completed,False
2145,1258,2025-10-13,1071.1,returned,True
2146,1188,2026-01-15,757.84,returned,True
2147,1283,2025-12-12,205.81,returned,True
2148,1929,2025-11-08,123.48,returned,True
2149,793,2026-01-05,456.05,returned,True
2150,1008,2025-09-25,38.04,completed,False
2151,1428,2025-08-20,273.63,completed,False
2152,1594,2025-08-13,739.51,completed,False
2153,1894,2025-10-11,683.95,returned,True
2154,1428,2025-12-02,724.02,completed,False
2155,2400,2025-12-21,74.17,returned,True
2156,1155,2025-09-22,732.23,returned,True
2157,907,2025-08-14,451.61,completed,False
2158,1205,2025-10-08,457.15,completed,False
2159,1570,2026-01-10,352.88,completed,False
2160,2102,2025-10-01,138.78,completed,False
2161,1629,2025-08-18,258.96,cancelled,False
2162,1281,2025-09-26,329.51,completed,False
2163,956,2025-12-25,417.74,returned,True
2164,1407,2025-12-06,1474.29,completed,False
2165,2451,2025-09-11,624.2,completed,False
2166,1273,2025-08-20,868.66,completed,False
2167,2082,2025-10-23,338.98,returned,True
2168,1670,2025-10-03,75.85,completed,False
2169,648,2025-10-13,546.6,completed,False
2170,538,2025-09-10,603.69,completed,False
2171,999,2025-12-30,147.59,completed,False
2172,2135,2025-12-07,860.07,completed,False
2173,1671,2026-01-28,454.36,returned,True
2174,825,2025-09-06,41.34,returned,True
2175,1654,2025-10-17,252.65,completed,False
2176,1360,2025-08-28,161.67,completed,False
2177,2497,2025-11-12,189.93,completed,False
2178,1260,2026-01-30,699.34,completed,False
2179,1753,2025-10-30,563.35,completed,False
2180,1424,2025-10-11,351.39,completed,False
2181,1361,2025-12-12,1967.04,completed,False
2182,855,2026-01-29,421.59,completed,False
2183,2260,2025-09-08,216.37,returned,True
2184,1982,2025-09-12,985.13,returned,True
2185,1583,2025-11-05,190.66,completed,False
2186,2435,2025-09-30,318.14,completed,False
2187,569,2025-09-09,44.76,returned,True
2188,1424,2026-01-22,301.43,returned,True
2189,1666,2025-09-11,507.95,returned,True
2190,1454,2025-08-22,469.51,completed,False
2191,721,2025-12-30,988.93,returned,True
2192,2341,2025-10-08,255.02,completed,False
2193,1639,2026-01-01,830.39,returned,True
2194,1970,2025-08-10,121.39,completed,False
2195,2377,2025-11-19,429.24,completed,False
2196,1292,2025-08-18,208.63,completed,False
2197,2102,2026-01-02,872.52,completed,False
2198,2127,2025-08-25,239.79,completed,False
2199,1633,2026-01-29,517.13,returned,True
2200,1512,2025-09-03,13.16,completed,False
2201,1239,2025-09-21,170.76,returned,True
2202,2241,2025-11-11,998.46,returned,True
2203,2262,2025-08-08,453.4,completed,False
2204,2018,2026-01-06,147.12,completed,False
2205,815,2025-12-29,86.33,completed,False
2206,810,2025-09-15,317.52,completed,False
2207,1936,2026-01-23,141.0,completed,False
2208,1861,2025-10-20,46.29,completed,False
2209,699,2025-10-31,535.34,completed,False
2210,1957,2025-09-03,141.36,completed,False
2211,2064,2025-09-01,182.19,completed,False
2212,1406,2025-12-11,267.85,completed,False
2213,1721,2025-09-05,29.73,completed,False
2214,867,2025-09-12,29.55,completed,False
2215,1077,2025-09-03,263.19,completed,False
2216,2027,2026-01-29,73.06,completed,False
2217,698,2025-11-15,343.94,completed,False
2218,2095,2026-01-10,307.18,completed,False
2219,1749,2025-12-12,128.85,returned,True
2220,863,2025-11-17,75.63,completed,False
2221,818,2025-09-23,306.53,completed,False
2222,2452,2026-02-01,289.58,returned,True
2223,2166,2026-01-20,415.47,returned,True
2224,1854,2025-11-03,317.39,completed,False
2225,1204,2025-09-16,244.76,completed,False
2226,793,2025-12-05,204.48,completed,False
2227,1905,2025-10-23,74.69,completed,False
2228,2144,2025-09-24,147.95,returned,True
2229,1280,2025-12-20,386.11,completed,False
2230,1317,2025-09-16,447.98,completed,False
2231,1640,2025-08-06,1034.57,returned,True
2232,1037,2025-12-05,405.28,completed,False
2233,1229,2026-01-05,11.24,completed,False
2234,2191,2025-09-24,30.48,completed,False
2235,2299,2025-11-20,198.73,completed,False
2236,973,2025-08-18,40.69,completed,False
2237,1863,2025-10-15,180.53,completed,False
2238,1724,2026-01-09,195.0,completed,False
2239,1104,2026-01-21,133.88,completed,False
2240,1396,2026-01-06,104.07,completed,False
2241,2486,2025-08-26,203.29,returned,True
2242,986,2025-12-04,314.5,returned,True
2243,1158,2025-12-26,176.52,returned,True
2244,1172,2025-12-12,263.44,returned,True
2245,1052,2025-10-23,401.87,returned,True
2246,909,2025-12-01,629.86,completed,False
2247,1551,2025-08-15,203.32,completed,False
2248,1142,2025-08-22,105.6,completed,False
2249,1230,2025-09-02,307.65,completed,False
2250,1136,2025-08-22,524.37,completed,False
2251,1197,2025-12-25,374.39,returned,True
2252,1833,2025-09-18,52.59,completed,False
2253,1694,2025-12-01,90.08,completed,False
2254,1214,2025-12-30,27.5,completed,False
2255,1448,2026-01-02,136.63,completed,False
2256,530,2025-12-02,368.28,returned,True
2257,1572,2025-11-14,261.33,completed,False
2258,668,2025-12-21,200.76,completed,False
2259,1791,2025-12-30,472.5,completed,False
2260,2046,2025-08-11,1392.9,returned,True
2261,2193,2025-10-28,55.88,completed,False
2262,935,2025-10-21,1204.92,completed,False
2263,1401,2025-11-16,434.16,completed,False
2264,1833,2025-08-28,513.36,completed,False
2265,775,2026-01-21,293.96,returned,True
2266,2464,2025-12-02,485.83,returned,True
2267,1871,2025-09-06,23.98,completed,False
2268,2413,2025-09-09,490.58,returned,True
2269,2262,2026-01-21,1667.53,returned,True
2270,544,2025-09-25,398.76,completed,False
2271,1125,2025-09-26,109.48,returned,True
2272,2000,2025-10-01,401.47,returned,True
2273,2289,2026-01-16,44.68,returned,True
2274,2236,2025-10-12,400.68,returned,True
2275,1818,2025-12-25,278.63,completed,False
